"TIME","GEO","INDIC_IS","IND_TYPE","UNIT","Value","Flag and Footnotes"
"2016","Luxembourg","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","45",""
"2016","Luxembourg","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","67",""
"2016","Luxembourg","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","81",""
"2016","Luxembourg","Last online purchase: in the last 3 months","Students","Percentage of individuals","65",""
"2016","Hungary","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","9",""
"2016","Hungary","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","25",""
"2016","Hungary","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","47",""
"2016","Hungary","Last online purchase: in the last 3 months","Students","Percentage of individuals","39",""
"2016","Malta","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","20",""
"2016","Malta","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","56",""
"2016","Malta","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","73",""
"2016","Malta","Last online purchase: in the last 3 months","Students","Percentage of individuals","73",""
"2016","Netherlands","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","42",""
"2016","Netherlands","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","66",""
"2016","Netherlands","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","79",""
"2016","Netherlands","Last online purchase: in the last 3 months","Students","Percentage of individuals","71",""
"2016","Austria","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","27",""
"2016","Austria","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","44",""
"2016","Austria","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","65",""
"2016","Austria","Last online purchase: in the last 3 months","Students","Percentage of individuals","67",""
"2016","Poland","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","14",""
"2016","Poland","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","24",""
"2016","Poland","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","59",""
"2016","Poland","Last online purchase: in the last 3 months","Students","Percentage of individuals","40",""
"2016","Portugal","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","9",""
"2016","Portugal","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","36",""
"2016","Portugal","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","53",""
"2016","Portugal","Last online purchase: in the last 3 months","Students","Percentage of individuals","39",""
"2016","Romania","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","2",""
"2016","Romania","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","7",""
"2016","Romania","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","22",""
"2016","Romania","Last online purchase: in the last 3 months","Students","Percentage of individuals","15",""
"2016","Slovenia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","11",""
"2016","Slovenia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","29",""
"2016","Slovenia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","48",""
"2016","Slovenia","Last online purchase: in the last 3 months","Students","Percentage of individuals","42",""
"2016","Slovakia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","26",""
"2016","Slovakia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","37",""
"2016","Slovakia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","63",""
"2016","Slovakia","Last online purchase: in the last 3 months","Students","Percentage of individuals","63",""
"2016","Finland","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","34",""
"2016","Finland","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","46",""
"2016","Finland","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","61",""
"2016","Finland","Last online purchase: in the last 3 months","Students","Percentage of individuals","54",""
"2016","Sweden","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","44","b"
"2016","Sweden","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","65","b"
"2016","Sweden","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","73","b"
"2016","Sweden","Last online purchase: in the last 3 months","Students","Percentage of individuals","54","b"
"2016","Iceland","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals",":",""
"2016","Iceland","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals",":",""
"2016","Iceland","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals",":",""
"2016","Iceland","Last online purchase: in the last 3 months","Students","Percentage of individuals",":",""
"2016","Norway","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","52",""
"2016","Norway","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","54",""
"2016","Norway","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","70",""
"2016","Norway","Last online purchase: in the last 3 months","Students","Percentage of individuals","71",""
"2016","Switzerland","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals",":",""
"2016","Switzerland","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals",":",""
"2016","Switzerland","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals",":",""
"2016","Switzerland","Last online purchase: in the last 3 months","Students","Percentage of individuals",":",""
"2016","United Kingdom","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","38",""
"2016","United Kingdom","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","80",""
"2016","United Kingdom","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","89",""
"2016","United Kingdom","Last online purchase: in the last 3 months","Students","Percentage of individuals","79",""
"2016","Montenegro","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals",":",""
"2016","Montenegro","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals",":",""
"2016","Montenegro","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals",":",""
"2016","Montenegro","Last online purchase: in the last 3 months","Students","Percentage of individuals",":",""
"2016","North Macedonia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","2",""
"2016","North Macedonia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","10",""
"2016","North Macedonia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","29",""
"2016","North Macedonia","Last online purchase: in the last 3 months","Students","Percentage of individuals","17",""
"2016","Albania","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals",":",""
"2016","Albania","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals",":",""
"2016","Albania","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals",":",""
"2016","Albania","Last online purchase: in the last 3 months","Students","Percentage of individuals",":",""
"2016","Serbia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals",":",""
"2016","Serbia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals",":",""
"2016","Serbia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals",":",""
"2016","Serbia","Last online purchase: in the last 3 months","Students","Percentage of individuals",":",""
"2016","Turkey","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","4",""
"2016","Turkey","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","20",""
"2016","Turkey","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","43",""
"2016","Turkey","Last online purchase: in the last 3 months","Students","Percentage of individuals","19",""
"2016","Bosnia and Herzegovina","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals",":",""
"2016","Bosnia and Herzegovina","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals",":",""
"2016","Bosnia and Herzegovina","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals",":",""
"2016","Bosnia and Herzegovina","Last online purchase: in the last 3 months","Students","Percentage of individuals",":",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals",":",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals",":",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals",":",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Last online purchase: in the last 3 months","Students","Percentage of individuals",":",""
"2017","Belgium","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","27",""
"2017","Belgium","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","48",""
"2017","Belgium","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","69",""
"2017","Belgium","Last online purchase: in the last 3 months","Students","Percentage of individuals","54",""
"2017","Bulgaria","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","3",""
"2017","Bulgaria","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","10",""
"2017","Bulgaria","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","22",""
"2017","Bulgaria","Last online purchase: in the last 3 months","Students","Percentage of individuals","25",""
"2017","Czechia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","17",""
"2017","Czechia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","31",""
"2017","Czechia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","54",""
"2017","Czechia","Last online purchase: in the last 3 months","Students","Percentage of individuals","39",""
"2017","Denmark","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","56","b"
"2017","Denmark","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","69","b"
"2017","Denmark","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","85","b"
"2017","Denmark","Last online purchase: in the last 3 months","Students","Percentage of individuals","75",""
"2017","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","46",""
"2017","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","67",""
"2017","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","81",""
"2017","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Students","Percentage of individuals","66",""
"2017","Estonia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","40",""
"2017","Estonia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","41",""
"2017","Estonia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","54",""
"2017","Estonia","Last online purchase: in the last 3 months","Students","Percentage of individuals","56",""
"2017","Ireland","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","17",""
"2017","Ireland","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","45",""
"2017","Ireland","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","63",""
"2017","Ireland","Last online purchase: in the last 3 months","Students","Percentage of individuals","64",""
"2017","Greece","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","6",""
"2017","Greece","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","28",""
"2017","Greece","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","47",""
"2017","Greece","Last online purchase: in the last 3 months","Students","Percentage of individuals","39",""
"2017","Spain","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","18",""
"2017","Spain","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","45",""
"2017","Spain","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","65",""
"2017","Spain","Last online purchase: in the last 3 months","Students","Percentage of individuals","49",""
"2017","France","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","30",""
"2017","France","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","56",""
"2017","France","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","74",""
"2017","France","Last online purchase: in the last 3 months","Students","Percentage of individuals","56",""
"2017","Croatia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","5",""
"2017","Croatia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","20",""
"2017","Croatia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","30",""
"2017","Croatia","Last online purchase: in the last 3 months","Students","Percentage of individuals","45",""
"2017","Italy","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","10",""
"2017","Italy","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","30",""
"2017","Italy","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","42",""
"2017","Italy","Last online purchase: in the last 3 months","Students","Percentage of individuals","37",""
"2017","Cyprus","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","7",""
"2017","Cyprus","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","21",""
"2017","Cyprus","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","41",""
"2017","Cyprus","Last online purchase: in the last 3 months","Students","Percentage of individuals","33",""
"2017","Latvia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","23",""
"2017","Latvia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","25",""
"2017","Latvia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","51",""
"2017","Latvia","Last online purchase: in the last 3 months","Students","Percentage of individuals","46",""
"2017","Lithuania","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","21",""
"2017","Lithuania","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","17",""
"2017","Lithuania","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","50",""
"2017","Lithuania","Last online purchase: in the last 3 months","Students","Percentage of individuals","42",""
"2017","Luxembourg","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","47",""
"2017","Luxembourg","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","68",""
"2017","Luxembourg","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","80",""
"2017","Luxembourg","Last online purchase: in the last 3 months","Students","Percentage of individuals","69",""
"2017","Hungary","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","12",""
"2017","Hungary","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","24",""
"2017","Hungary","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","44",""
"2017","Hungary","Last online purchase: in the last 3 months","Students","Percentage of individuals","45",""
"2017","Malta","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","26",""
"2017","Malta","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","56",""
"2017","Malta","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","73",""
"2017","Malta","Last online purchase: in the last 3 months","Students","Percentage of individuals","67",""
"2017","Netherlands","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","49",""
"2017","Netherlands","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","72",""
"2017","Netherlands","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","83",""
"2017","Netherlands","Last online purchase: in the last 3 months","Students","Percentage of individuals","73",""
"2017","Austria","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","30",""
"2017","Austria","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","49",""
"2017","Austria","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","69",""
"2017","Austria","Last online purchase: in the last 3 months","Students","Percentage of individuals","74",""
"2017","Poland","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","18",""
"2017","Poland","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","26",""
"2017","Poland","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","60",""
"2017","Poland","Last online purchase: in the last 3 months","Students","Percentage of individuals","44",""
"2017","Portugal","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","10",""
"2017","Portugal","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","37",""
"2017","Portugal","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","55",""
"2017","Portugal","Last online purchase: in the last 3 months","Students","Percentage of individuals","40",""
"2017","Romania","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","3",""
"2017","Romania","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","9",""
"2017","Romania","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","30",""
"2017","Romania","Last online purchase: in the last 3 months","Students","Percentage of individuals","22",""
"2017","Slovenia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","18",""
"2017","Slovenia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","32",""
"2017","Slovenia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","56",""
"2017","Slovenia","Last online purchase: in the last 3 months","Students","Percentage of individuals","51",""
"2017","Slovakia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","33",""
"2017","Slovakia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","42",""
"2017","Slovakia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","66",""
"2017","Slovakia","Last online purchase: in the last 3 months","Students","Percentage of individuals","63",""
"2017","Finland","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","42",""
"2017","Finland","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","57",""
"2017","Finland","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","70",""
"2017","Finland","Last online purchase: in the last 3 months","Students","Percentage of individuals","72",""
"2017","Sweden","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","49",""
"2017","Sweden","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","69",""
"2017","Sweden","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","77",""
"2017","Sweden","Last online purchase: in the last 3 months","Students","Percentage of individuals","73",""
"2017","Iceland","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","46",""
"2017","Iceland","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","56",""
"2017","Iceland","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","66",""
"2017","Iceland","Last online purchase: in the last 3 months","Students","Percentage of individuals","60",""
"2017","Norway","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","55",""
"2017","Norway","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","52",""
"2017","Norway","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","75",""
"2017","Norway","Last online purchase: in the last 3 months","Students","Percentage of individuals","61",""
"2017","Switzerland","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","50","b"
"2017","Switzerland","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","73","b"
"2017","Switzerland","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","85","b"
"2017","Switzerland","Last online purchase: in the last 3 months","Students","Percentage of individuals","75","b"
"2017","United Kingdom","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","39",""
"2017","United Kingdom","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","77",""
"2017","United Kingdom","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","90",""
"2017","United Kingdom","Last online purchase: in the last 3 months","Students","Percentage of individuals","82",""
"2017","Montenegro","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","0","u"
"2017","Montenegro","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","8",""
"2017","Montenegro","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","10",""
"2017","Montenegro","Last online purchase: in the last 3 months","Students","Percentage of individuals","16",""
"2017","North Macedonia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","3",""
"2017","North Macedonia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","10",""
"2017","North Macedonia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","24",""
"2017","North Macedonia","Last online purchase: in the last 3 months","Students","Percentage of individuals","18",""
"2017","Albania","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals",":",""
"2017","Albania","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals",":",""
"2017","Albania","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals",":",""
"2017","Albania","Last online purchase: in the last 3 months","Students","Percentage of individuals",":",""
"2017","Serbia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","9",""
"2017","Serbia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","25",""
"2017","Serbia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","29",""
"2017","Serbia","Last online purchase: in the last 3 months","Students","Percentage of individuals","46",""
"2017","Turkey","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","5",""
"2017","Turkey","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","24",""
"2017","Turkey","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","45",""
"2017","Turkey","Last online purchase: in the last 3 months","Students","Percentage of individuals","22",""
"2017","Bosnia and Herzegovina","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals",":",""
"2017","Bosnia and Herzegovina","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals",":",""
"2017","Bosnia and Herzegovina","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals",":",""
"2017","Bosnia and Herzegovina","Last online purchase: in the last 3 months","Students","Percentage of individuals",":",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","1",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","4",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","6",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Last online purchase: in the last 3 months","Students","Percentage of individuals","5",""
"2018","Belgium","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","27",""
"2018","Belgium","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","48",""
"2018","Belgium","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","69",""
"2018","Belgium","Last online purchase: in the last 3 months","Students","Percentage of individuals","52",""
"2018","Bulgaria","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","4",""
"2018","Bulgaria","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","12",""
"2018","Bulgaria","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","26",""
"2018","Bulgaria","Last online purchase: in the last 3 months","Students","Percentage of individuals","27",""
"2018","Czechia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","21",""
"2018","Czechia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","35",""
"2018","Czechia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","56",""
"2018","Czechia","Last online purchase: in the last 3 months","Students","Percentage of individuals","48",""
"2018","Denmark","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","62",""
"2018","Denmark","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","72",""
"2018","Denmark","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","85",""
"2018","Denmark","Last online purchase: in the last 3 months","Students","Percentage of individuals","80",""
"2018","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","49",""
"2018","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","69",""
"2018","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","81",""
"2018","Germany (until 1990 former territory of the FRG)","Last online purchase: in the last 3 months","Students","Percentage of individuals","67",""
"2018","Estonia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","42",""
"2018","Estonia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","45",""
"2018","Estonia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","61",""
"2018","Estonia","Last online purchase: in the last 3 months","Students","Percentage of individuals","62",""
"2018","Ireland","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","21",""
"2018","Ireland","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","57",""
"2018","Ireland","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","72",""
"2018","Ireland","Last online purchase: in the last 3 months","Students","Percentage of individuals","71",""
"2018","Greece","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","8",""
"2018","Greece","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","33",""
"2018","Greece","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","51",""
"2018","Greece","Last online purchase: in the last 3 months","Students","Percentage of individuals","47",""
"2018","Spain","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","21",""
"2018","Spain","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","50",""
"2018","Spain","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","67",""
"2018","Spain","Last online purchase: in the last 3 months","Students","Percentage of individuals","56",""
"2018","France","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","33",""
"2018","France","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","55",""
"2018","France","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","76",""
"2018","France","Last online purchase: in the last 3 months","Students","Percentage of individuals","65",""
"2018","Croatia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","10",""
"2018","Croatia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","30",""
"2018","Croatia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","42",""
"2018","Croatia","Last online purchase: in the last 3 months","Students","Percentage of individuals","45",""
"2018","Italy","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals",":","u"
"2018","Italy","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","32",""
"2018","Italy","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","46",""
"2018","Italy","Last online purchase: in the last 3 months","Students","Percentage of individuals","38",""
"2018","Cyprus","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","4",""
"2018","Cyprus","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","16",""
"2018","Cyprus","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","35",""
